id,pet_type,scheme,factor,option,rate,limit
17310,dog,premier_plus,dog_breed,bolognese,1.1435112337439937,8000.0
17311,dog,premier_plus,dog_breed,border collie,0.8385127499999999,8000.0
17312,dog,premier_plus,dog_breed,border terrier,0.8618399999999999,8000.0
17313,dog,premier_plus,dog_breed,borzoi,1.76795,8000.0
17314,dog,premier_plus,dog_breed,boston terrier,0.833,8000.0
17315,dog,premier_plus,dog_breed,bouvier des flandres,1.5396697121129699,8000.0
17316,dog,premier_plus,dog_breed,boxer,2.3414012806855227,8000.0
17317,dog,premier_plus,dog_breed,bracco italiano,1.93135,8000.0
17318,dog,premier_plus,dog_breed,briard,1.57605,8000.0
17319,dog,premier_plus,dog_breed,brittany spaniel,0.971,8000.0
17320,dog,premier_plus,dog_breed,broken haired terrier,999.0,8000.0
17321,dog,premier_plus,dog_breed,bull terrier,1.7459099999999999,8000.0
17322,dog,premier_plus,dog_breed,bulldog,2.3388494329606657,8000.0
17323,dog,premier_plus,dog_breed,bulldog (toy),2.19735,8000.0
17324,dog,premier_plus,dog_breed,bullmastiff,3.00295,8000.0
17325,dog,premier_plus,dog_breed,cairn terrier,0.9329,8000.0
17326,dog,premier_plus,dog_breed,canaan dog,1.118,8000.0
17327,dog,premier_plus,dog_breed,canadian eskimo dog,2.66855,8000.0
17328,dog,premier_plus,dog_breed,canadian inuit,999.0,8000.0
17329,dog,premier_plus,dog_breed,canary dog (pero de pressa canarios),999.0,8000.0
17330,dog,premier_plus,dog_breed,cane corsos,999.0,8000.0
17331,dog,premier_plus,dog_breed,catalan sheepdog,2.54885,8000.0
17332,dog,premier_plus,dog_breed,cavalier king charles spaniel,1.2,8000.0
17333,dog,premier_plus,dog_breed,central asian shepherd dog,999.0,8000.0
17334,dog,premier_plus,dog_breed,cesky terrier,1.4259499999999998,8000.0
17335,dog,premier_plus,dog_breed,chesapeake bay retriever,1.0482923939502666,8000.0
17336,dog,premier_plus,dog_breed,chihuahua (long coat),1.0284221941119,8000.0
17337,dog,premier_plus,dog_breed,chihuahua (smooth coat),0.8923595356695433,8000.0
17338,dog,premier_plus,dog_breed,chinese crested,1.1920784770468165,8000.0
17339,dog,premier_plus,dog_breed,chow chow,2.39218833891828,8000.0
17340,dog,premier_plus,dog_breed,cirneco dell'etna,1.6263999999999998,8000.0
17341,dog,premier_plus,dog_breed,clumber spaniel,1.2,8000.0
17342,dog,premier_plus,dog_breed,cocker spaniel,0.7963773777100482,8000.0
17343,dog,premier_plus,dog_breed,cockerpoo,0.8,8000.0
17344,dog,premier_plus,dog_breed,collie (rough),1.138208079101862,8000.0
17345,dog,premier_plus,dog_breed,collie (smooth),1.2041631944262596,8000.0
17346,dog,premier_plus,dog_breed,continental landseer,2.54695,8000.0
17347,dog,premier_plus,dog_breed,coonhound,2.1244465182257612,8000.0
17348,dog,premier_plus,dog_breed,corgi,1.195330175863004,8000.0
17349,dog,premier_plus,dog_breed,coton de tulear,1.121,8000.0
17350,dog,premier_plus,dog_breed,curly coated retriever,1.0482923939502666,8000.0
17351,dog,premier_plus,dog_breed,czechoslovakian wolfdog,999.0,8000.0
17352,dog,premier_plus,dog_breed,dachsbracke,2.312,8000.0
17353,dog,premier_plus,dog_breed,dachshund,1.315410563947218,8000.0
17354,dog,premier_plus,dog_breed,dachshund (long-haired),1.3497001335374041,8000.0
17355,dog,premier_plus,dog_breed,dachshund (smooth-haired),1.3624897264306512,8000.0
17356,dog,premier_plus,dog_breed,dachshund (wire-haired),1.3624897264306512,8000.0
17357,dog,premier_plus,dog_breed,dalmatian,1.6319929517009997,8000.0
17358,dog,premier_plus,dog_breed,dandie dinmont terrier,1.052054471301625,8000.0
17359,dog,premier_plus,dog_breed,deerhound,2.6704499999999998,8000.0
17360,dog,premier_plus,dog_breed,dobermann,2.1339916499999996,8000.0
17361,dog,premier_plus,dog_breed,dogue brasileros,999.0,8000.0
17362,dog,premier_plus,dog_breed,dogue de bordeaux,2.93509038375,8000.0
17363,dog,premier_plus,dog_breed,drentse partridge dog,1.5675,8000.0
17364,dog,premier_plus,dog_breed,elkhound,1.27335,8000.0
17365,dog,premier_plus,dog_breed,english bull terrier,1.7255675798381727,8000.0
17366,dog,premier_plus,dog_breed,english pointer,1.36325,8000.0
17367,dog,premier_plus,dog_breed,english setter,1.545648283496904,8000.0
17368,dog,premier_plus,dog_breed,english springer spaniel,1.2,8000.0
17369,dog,premier_plus,dog_breed,english toy terrier (black and tan),1.0320570803022295,8000.0
17370,dog,premier_plus,dog_breed,entlebucher mountain dog,1.65775,8000.0
17371,dog,premier_plus,dog_breed,eskimo dog,2.54315,8000.0
17372,dog,premier_plus,dog_breed,estrela mountain dog,2.60775,8000.0
17373,dog,premier_plus,dog_breed,eurasier - wto,1.7727,8000.0
17374,dog,premier_plus,dog_breed,felland terrier,1.9199499999999998,8000.0
17375,dog,premier_plus,dog_breed,field spaniel,1.2,8000.0
17376,dog,premier_plus,dog_breed,fila brasileiro,999.0,8000.0
17377,dog,premier_plus,dog_breed,finnish lapphund,1.166,8000.0
17378,dog,premier_plus,dog_breed,finnish spitz,0.984,8000.0
17379,dog,premier_plus,dog_breed,flat coated retriever,1.0482923939502666,8000.0
17380,dog,premier_plus,dog_breed,fox terrier,0.9,8000.0
17381,dog,premier_plus,dog_breed,fox terrier (smooth),0.9,8000.0
17382,dog,premier_plus,dog_breed,fox terrier (wire),0.9,8000.0
17383,dog,premier_plus,dog_breed,foxhound,1.5921999999999998,8000.0
17384,dog,premier_plus,dog_breed,french bulldog,2.0797452696529133,8000.0
17385,dog,premier_plus,dog_breed,french mastiff,3.1615999999999995,8000.0
17386,dog,premier_plus,dog_breed,gascoigne,1.6758,8000.0
17387,dog,premier_plus,dog_breed,german klein spitz,1.017731325736012,8000.0
17388,dog,premier_plus,dog_breed,german longhaired pointer,1.327711491949122,8000.0
17389,dog,premier_plus,dog_breed,german mittel spitz,1.039586498617183,8000.0
17390,dog,premier_plus,dog_breed,german pinscher,1.149433372316325,8000.0
17391,dog,premier_plus,dog_breed,german pointer,1.30435,8000.0
17392,dog,premier_plus,dog_breed,german shepherd (alsatian),1.2372396036069349,8000.0
17393,dog,premier_plus,dog_breed,german shorthaired pointer,1.3546999999999998,8000.0
17394,dog,premier_plus,dog_breed,german spitz,1.0398182455963927,8000.0
17395,dog,premier_plus,dog_breed,german wire haired pointer,1.3281259635391731,8000.0
17396,dog,premier_plus,dog_breed,giant schnauzer,2.0764019056752723,8000.0
17397,dog,premier_plus,dog_breed,glen of imaal terrier,0.9729140389096462,8000.0
17398,dog,premier_plus,dog_breed,golden retriever,1.0482923939502666,8000.0
17399,dog,premier_plus,dog_breed,gordon setter,1.5370506704175588,8000.0
17400,dog,premier_plus,dog_breed,grand bleu de gascogne,1.4174,8000.0
17401,dog,premier_plus,dog_breed,great dane,3.04198835,8000.0
17402,dog,premier_plus,dog_breed,greater swiss mountain dog,3.0630714918174573,8000.0
17403,dog,premier_plus,dog_breed,greenland dog,1.83445,8000.0
17404,dog,premier_plus,dog_breed,greyhound,1.6997399999999998,8000.0
17405,dog,premier_plus,dog_breed,griffon (rough haired),1.1045404162018158,8000.0
17406,dog,premier_plus,dog_breed,griffon bruxellois,1.02414,8000.0
17407,dog,premier_plus,dog_breed,groenendael (belgium shepherd),1.200225,8000.0
17408,dog,premier_plus,dog_breed,gundog group,999.0,8000.0
17409,dog,premier_plus,dog_breed,halden hound,1.6416,8000.0
17410,dog,premier_plus,dog_breed,hamiltonstovare,1.5167350609920278,8000.0
17411,dog,premier_plus,dog_breed,harrier,1.5598999999999998,8000.0
17412,dog,premier_plus,dog_breed,havanese,0.8873,8000.0
17413,dog,premier_plus,dog_breed,hovawart,1.4316499999999999,8000.0
17414,dog,premier_plus,dog_breed,hungarian kuvasz,1.748,8000.0
17415,dog,premier_plus,dog_breed,hungarian puli,1.3508999999999998,8000.0
17416,dog,premier_plus,dog_breed,hungarian vizsla,1.35945,8000.0
17417,dog,premier_plus,dog_breed,hungarian wire haired vizsla,1.3964999999999999,8000.0
17418,dog,premier_plus,dog_breed,husky,1.7389835997721184,8000.0
17419,dog,premier_plus,dog_breed,ibizan hound,1.207844467728605,8000.0
17420,dog,premier_plus,dog_breed,icelandic sheepdog,1.2792000000000001,8000.0
17421,dog,premier_plus,dog_breed,inuit,3.078,8000.0
17422,dog,premier_plus,dog_breed,irish red and white setter,1.5594641374453606,8000.0
17423,dog,premier_plus,dog_breed,irish setter,1.85345,8000.0
17424,dog,premier_plus,dog_breed,irish staffordshire bull terrier,999.0,8000.0
17425,dog,premier_plus,dog_breed,irish terrier,1.1830877066887757,8000.0
17426,dog,premier_plus,dog_breed,irish water spaniel,1.2,8000.0
17427,dog,premier_plus,dog_breed,irish wolfhound,3.00295,8000.0
17428,dog,premier_plus,dog_breed,italian greyhound,1.1674236668588485,8000.0
17429,dog,premier_plus,dog_breed,italian spinone,1.76605,8000.0
17430,dog,premier_plus,dog_breed,jack russell,0.6429600000000001,8000.0
17431,dog,premier_plus,dog_breed,japanese akita,1.9172941360457327,8000.0
17432,dog,premier_plus,dog_breed,japanese chin,1.4140303172316395,8000.0
17433,dog,premier_plus,dog_breed,japanese shiba inu,1.1886496293381168,8000.0
17434,dog,premier_plus,dog_breed,japanese spaniel,1.2,8000.0
17435,dog,premier_plus,dog_breed,japanese spitz,1.0280245382673796,8000.0
17436,dog,premier_plus,dog_breed,japanese tosa / tosa inus,999.0,8000.0
17437,dog,premier_plus,dog_breed,keeshond,1.3558402859010046,8000.0
17438,dog,premier_plus,dog_breed,kelpie,1.1291210511449832,8000.0
17439,dog,premier_plus,dog_breed,kerry blue terrier,1.2096825,8000.0
17440,dog,premier_plus,dog_breed,king charles spaniel,1.2,8000.0
17441,dog,premier_plus,dog_breed,komondor,2.54125,8000.0
17442,dog,premier_plus,dog_breed,kooikerhondje,1.293825,8000.0
17443,dog,premier_plus,dog_breed,korean jindo,3.19295,8000.0
17444,dog,premier_plus,dog_breed,korthals griffon,1.5826999999999998,8000.0
17445,dog,premier_plus,dog_breed,labradoodle,1.003904864803975,8000.0
17446,dog,premier_plus,dog_breed,labrador retriever,1.003904864803975,8000.0
17447,dog,premier_plus,dog_breed,lagotto romagnolo,1.2882,8000.0
17448,dog,premier_plus,dog_breed,lakeland terrier,0.8690024305039921,8000.0
17449,dog,premier_plus,dog_breed,lancashire heeler,0.8790064228434624,8000.0
17450,dog,premier_plus,dog_breed,landseer,2.6277,8000.0
17451,dog,premier_plus,dog_breed,leonberger,2.8498039950848706,8000.0
17452,dog,premier_plus,dog_breed,lhasa apso,0.8795879,8000.0
17453,dog,premier_plus,dog_breed,lowchen (little lion dog),1.164,8000.0
17454,dog,premier_plus,dog_breed,lurcher,1.3546999999999998,8000.0
17455,dog,premier_plus,dog_breed,maltese,0.984,8000.0
17456,dog,premier_plus,dog_breed,manchester terrier,1.062340120847105,8000.0
17457,dog,premier_plus,dog_breed,maremma sheepdog,1.5883999999999998,8000.0
17458,dog,premier_plus,dog_breed,mastiff,3.00295,8000.0
17459,dog,premier_plus,dog_breed,mexican hairless,1.2587249999999999,8000.0
17460,dog,premier_plus,dog_breed,miniature bull terrier,1.24024875,8000.0
17461,dog,premier_plus,dog_breed,miniature long haired dachshund,1.4037229681515786,8000.0
17462,dog,premier_plus,dog_breed,miniature pinscher,0.8816351028363246,8000.0
17463,dog,premier_plus,dog_breed,miniature poodle,0.981,8000.0
17464,dog,premier_plus,dog_breed,miniature schnauzer,0.876888410889292,8000.0
17465,dog,premier_plus,dog_breed,miniature short haired dachshund,1.5790269917029223,8000.0
17466,dog,premier_plus,dog_breed,miniature wire haired dachshund,1.505063681954082,8000.0
17467,dog,premier_plus,dog_breed,munsterlander,1.2929499999999998,8000.0
17468,dog,premier_plus,dog_breed,munsterlander (large),1.2353249999999998,8000.0
17469,dog,premier_plus,dog_breed,munsterlander (small),1.24605,8000.0
17470,dog,premier_plus,dog_breed,neapolitan mastiff,3.02955,8000.0
17471,dog,premier_plus,dog_breed,newfoundland,3.00295,8000.0
17472,dog,premier_plus,dog_breed,norfolk terrier,1.0834847002385546,8000.0
17473,dog,premier_plus,dog_breed,northern inuit,5.940470862633199,8000.0
17474,dog,premier_plus,dog_breed,norwegian buhund,1.2333749999999999,8000.0
17475,dog,premier_plus,dog_breed,norwegian elkhound,1.293825,8000.0
17476,dog,premier_plus,dog_breed,norwegian lundehund,1.38035,8000.0
17477,dog,premier_plus,dog_breed,norwich terrier,1.099930408258862,8000.0
17478,dog,premier_plus,dog_breed,nova scotia duck tolling retriever,1.368152591993046,8000.0
17479,dog,premier_plus,dog_breed,old english sheepdog,1.6555804012720152,8000.0
17480,dog,premier_plus,dog_breed,otter hound,2.1185,8000.0
17481,dog,premier_plus,dog_breed,papillon,0.9730718942521339,8000.0
17482,dog,premier_plus,dog_breed,parson jack russell,0.6969256912688753,8000.0
17483,dog,premier_plus,dog_breed,patterdale terrier,0.6969256912688753,8000.0
17484,dog,premier_plus,dog_breed,pekinese,1.3091,8000.0
17485,dog,premier_plus,dog_breed,perro de presa canario - wto,999.0,8000.0
17486,dog,premier_plus,dog_breed,petit basset griffon vendeen,1.5145271889427818,8000.0
17487,dog,premier_plus,dog_breed,pharaoh hound,1.4487499999999998,8000.0
17488,dog,premier_plus,dog_breed,pinscher,1.73375,8000.0
17489,dog,premier_plus,dog_breed,pit bull mastiff,999.0,8000.0
17490,dog,premier_plus,dog_breed,pit bull terrier,999.0,8000.0
17491,dog,premier_plus,dog_breed,pointer,1.3025047819898596,8000.0
17492,dog,premier_plus,dog_breed,polish lowland sheepdog,1.2958,8000.0
17493,dog,premier_plus,dog_breed,pomeranian,1.016712,8000.0
17494,dog,premier_plus,dog_breed,poodle (miniature),0.981,8000.0
17495,dog,premier_plus,dog_breed,poodle (standard),1.41645,8000.0
17496,dog,premier_plus,dog_breed,poodle (toy),0.8654499999999999,8000.0
17497,dog,premier_plus,dog_breed,portuguese podengo,1.43838602827311,8000.0
17498,dog,premier_plus,dog_breed,portuguese warren hound,1.5579999999999998,8000.0
17499,dog,premier_plus,dog_breed,portuguese water dog,1.526080856446346,8000.0
17500,dog,premier_plus,dog_breed,pug,1.8035275,8000.0
17501,dog,premier_plus,dog_breed,pyrenean mastiff,2.9934499999999997,8000.0
17502,dog,premier_plus,dog_breed,pyrenean mountain dog,2.4852,8000.0
17503,dog,premier_plus,dog_breed,pyrenean sheepdog,1.3356999999999999,8000.0
17504,dog,premier_plus,dog_breed,racing greyhound,999.0,8000.0
17505,dog,premier_plus,dog_breed,retrievers,1.0482923939502666,8000.0
17506,dog,premier_plus,dog_breed,rhodesian ridgeback,2.108799435177879,8000.0
17507,dog,premier_plus,dog_breed,rottweiler,999.0,8000.0
17508,dog,premier_plus,dog_breed,rough collie,1.153,8000.0
17509,dog,premier_plus,dog_breed,russian black terrier,2.0472499999999996,8000.0
17510,dog,premier_plus,dog_breed,saluki,1.35099365139447,8000.0
17511,dog,premier_plus,dog_breed,samoyed,1.3161393547074396,8000.0
17512,dog,premier_plus,dog_breed,sarloos wolfhound,999.0,8000.0
17513,dog,premier_plus,dog_breed,schapendoes,1.38605,8000.0
17514,dog,premier_plus,dog_breed,schipperke,1.019,8000.0
17515,dog,premier_plus,dog_breed,schnauzer,1.146,8000.0
17516,dog,premier_plus,dog_breed,scottish terrier,1.1381,8000.0
17517,dog,premier_plus,dog_breed,sealyham terrier,1.241175,8000.0
17518,dog,premier_plus,dog_breed,segugio italiano,1.3190519985456544,8000.0
17519,dog,premier_plus,dog_breed,setters,1.5845999999999998,8000.0
17520,dog,premier_plus,dog_breed,shar pei,5.113849999999999,8000.0
17521,dog,premier_plus,dog_breed,shetland sheepdog,1.1979955649514062,8000.0
17522,dog,premier_plus,dog_breed,shih tzu,0.9832799999999999,8000.0
17523,dog,premier_plus,dog_breed,siberian husky,1.2372396036069349,8000.0
17524,dog,premier_plus,dog_breed,skye terrier,1.1874524999999998,8000.0
17525,dog,premier_plus,dog_breed,sloughi,1.421642462215553,8000.0
17526,dog,premier_plus,dog_breed,slovakian rough haired pointer,1.3603999999999998,8000.0
17527,dog,premier_plus,dog_breed,smooth coat chihuahua,0.9870884684210257,8000.0
17528,dog,premier_plus,dog_breed,smooth collie,1.2548370759590317,8000.0
17529,dog,premier_plus,dog_breed,smooth fox terrier,0.9,8000.0
17530,dog,premier_plus,dog_breed,smooth haired dachshund,1.5729929999999999,8000.0
17531,dog,premier_plus,dog_breed,soft coated wheaten terrier,1.12195,8000.0
17532,dog,premier_plus,dog_breed,spaniel,1.2,8000.0
17533,dog,premier_plus,dog_breed,spanish galgo,1.490726829599469,8000.0
17534,dog,premier_plus,dog_breed,spanish water dog,1.3520570050879692,8000.0
17535,dog,premier_plus,dog_breed,st bernard,3.00295,8000.0
17536,dog,premier_plus,dog_breed,staffordshire bull terrier,0.8670087468761604,8000.0
17537,dog,premier_plus,dog_breed,standard bull terrier,1.7340849165747099,8000.0
17538,dog,premier_plus,dog_breed,standard poodle,1.0567419629515526,8000.0
17539,dog,premier_plus,dog_breed,standard schnauzer,1.278225,8000.0
17540,dog,premier_plus,dog_breed,sussex spaniel,1.2,8000.0
17541,dog,premier_plus,dog_breed,swedish lapphund,1.021,8000.0
17542,dog,premier_plus,dog_breed,swedish vallhund,1.0290557220145073,8000.0
17543,dog,premier_plus,dog_breed,swiss laufhund (jura),1.5665499999999999,8000.0
17544,dog,premier_plus,dog_breed,terrier group,999.0,8000.0
17545,dog,premier_plus,dog_breed,tibetan mastiff,3.00295,8000.0
17546,dog,premier_plus,dog_breed,tibetan spaniel,0.9744920126960419,8000.0
17547,dog,premier_plus,dog_breed,tibetan terrier,1.1181975,8000.0
17548,dog,premier_plus,dog_breed,utonagan,4.5466999999999995,8000.0
17549,dog,premier_plus,dog_breed,weimaraner,1.6007527882500001,8000.0
17550,dog,premier_plus,dog_breed,welsh corgi,1.274325,8000.0
17551,dog,premier_plus,dog_breed,welsh corgi (cardigan),1.2659575602466535,8000.0
17552,dog,premier_plus,dog_breed,welsh corgi (pembroke),1.265978969647266,8000.0
17553,dog,premier_plus,dog_breed,welsh springer spaniel,0.9160612499999999,8000.0
17554,dog,premier_plus,dog_breed,welsh terrier,1.1557895205859448,8000.0
17555,dog,premier_plus,dog_breed,west highland terrier,1.0755187722738724,8000.0
17556,dog,premier_plus,dog_breed,whippet,1.23282432,8000.0
17557,dog,premier_plus,dog_breed,white english terrier,1.0060499999999999,8000.0
17558,dog,premier_plus,dog_breed,wire fox terrier,1.1880760173425085,8000.0
17559,dog,premier_plus,dog_breed,wire haired dachshund,1.5647820000000001,8000.0
17560,dog,premier_plus,dog_breed,wolf hybrid,999.0,8000.0
17561,dog,premier_plus,dog_breed,working sheepdog,1.1286914818052751,8000.0
17562,dog,premier_plus,dog_breed,yorkshire terrier,0.8582774999999998,8000.0
17563,cat,bronze,base_rate,,67.96857445227477,2250.0
17564,cat,bronze,multipet,no,1.0,2250.0
17565,cat,bronze,multipet,yes,0.8,2250.0
17566,cat,bronze,copay,no,1.0,2250.0
17567,cat,bronze,copay,yes,0.8,2250.0
17568,cat,bronze,neutered_gender,female: yes,1.0,2250.0
17569,cat,bronze,neutered_gender,female: no,1.05,2250.0
17570,cat,bronze,neutered_gender,male: yes,1.0,2250.0
17571,cat,bronze,neutered_gender,male: no,1.0,2250.0
17572,cat,bronze,chipped,yes,1.0,2250.0
17573,cat,bronze,chipped,no,0.95,2250.0
17574,cat,bronze,vaccinations,yes,1.0,2250.0
17575,cat,bronze,vaccinations,no,1.0,2250.0
17576,cat,bronze,pre_existing,yes,1.0,2250.0
17577,cat,bronze,pre_existing,no,1.0,2250.0
17578,cat,bronze,aggressive,yes,1.0,2250.0
17579,cat,bronze,aggressive,no,1.0,2250.0
17580,cat,bronze,postcode,ab,0.9321314664817704,2250.0
17581,cat,bronze,postcode,al,1.5,2250.0
17582,cat,bronze,postcode,b,1.0736108854414046,2250.0
17583,cat,bronze,postcode,ba,1.1,2250.0
17584,cat,bronze,postcode,bb,1.0311000000000001,2250.0
17585,cat,bronze,postcode,bd,1.3,2250.0
17586,cat,bronze,postcode,bh,1.1,2250.0
17587,cat,bronze,postcode,bl,1.1,2250.0
17588,cat,bronze,postcode,bn,1.1,2250.0
17589,cat,bronze,postcode,br,1.1,2250.0
17590,cat,bronze,postcode,bs,1.1781000000000004,2250.0
17591,cat,bronze,postcode,bt,0.9211430918918918,2250.0
17592,cat,bronze,postcode,ca,1.0000725000000001,2250.0
17593,cat,bronze,postcode,cb,1.1,2250.0
17594,cat,bronze,postcode,cf,0.9774,2250.0
17595,cat,bronze,postcode,ch,1.1,2250.0
17596,cat,bronze,postcode,cm,1.1,2250.0
17597,cat,bronze,postcode,co,1.0753813914501258,2250.0
17598,cat,bronze,postcode,cr,1.5,2250.0
17599,cat,bronze,postcode,ct,1.1,2250.0
17600,cat,bronze,postcode,cv,1.1,2250.0
17601,cat,bronze,postcode,cw,1.0931250000000001,2250.0
17602,cat,bronze,postcode,da,1.1,2250.0
17603,cat,bronze,postcode,dd,0.8489672315116228,2250.0
17604,cat,bronze,postcode,de,1.0551169590643275,2250.0
17605,cat,bronze,postcode,dg,0.8931159420289856,2250.0
17606,cat,bronze,postcode,dh,1.0176769690927219,2250.0
17607,cat,bronze,postcode,dl,1.053960113960114,2250.0
17608,cat,bronze,postcode,dn,1.0370540652839688,2250.0
17609,cat,bronze,postcode,dt,1.001,2250.0
17610,cat,bronze,postcode,dy,1.3,2250.0
17611,cat,bronze,postcode,e,1.5,2250.0
17612,cat,bronze,postcode,ec,1.5,2250.0
17613,cat,bronze,postcode,eh,1.0253904722275433,2250.0
17614,cat,bronze,postcode,en,1.5,2250.0
17615,cat,bronze,postcode,ex,1.0024137931034482,2250.0
17616,cat,bronze,postcode,fk,0.9300494498381877,2250.0
17617,cat,bronze,postcode,fy,0.9509203763440859,2250.0
17618,cat,bronze,postcode,g,0.9711127887823396,2250.0
17619,cat,bronze,postcode,gl,1.014826284108067,2250.0
17620,cat,bronze,postcode,gu,1.1,2250.0
17621,cat,bronze,postcode,ha,1.5,2250.0
17622,cat,bronze,postcode,hd,1.1,2250.0
17623,cat,bronze,postcode,hg,0.9284069886947584,2250.0
17624,cat,bronze,postcode,hp,1.1,2250.0
17625,cat,bronze,postcode,hr,1.003173607961067,2250.0
17626,cat,bronze,postcode,hs,0.8237791284005683,2250.0
17627,cat,bronze,postcode,hu,0.9905142857142858,2250.0
17628,cat,bronze,postcode,hx,1.1,2250.0
17629,cat,bronze,postcode,ig,1.3,2250.0
17630,cat,bronze,postcode,ip,1.0801935446575786,2250.0
17631,cat,bronze,postcode,iv,0.8216196498054475,2250.0
17632,cat,bronze,postcode,ka,0.9475459459459459,2250.0
17633,cat,bronze,postcode,kt,1.3,2250.0
17634,cat,bronze,postcode,kw,0.774160363188559,2250.0
17635,cat,bronze,postcode,ky,1.0400036393709595,2250.0
17636,cat,bronze,postcode,l,1.0581999999999998,2250.0
17637,cat,bronze,postcode,la,0.9385159791347061,2250.0
17638,cat,bronze,postcode,ld,0.8430197444831591,2250.0
17639,cat,bronze,postcode,le,0.979284090909091,2250.0
17640,cat,bronze,postcode,ll,0.89775,2250.0
17641,cat,bronze,postcode,ln,0.8398718998210039,2250.0
17642,cat,bronze,postcode,ls,1.1,2250.0
17643,cat,bronze,postcode,lu,1.1,2250.0
17644,cat,bronze,postcode,m,1.1,2250.0
17645,cat,bronze,postcode,me,1.1,2250.0
17646,cat,bronze,postcode,mk,1.092582026431718,2250.0
17647,cat,bronze,postcode,ml,1.1,2250.0
17648,cat,bronze,postcode,n,1.5,2250.0
17649,cat,bronze,postcode,ne,0.9710644141229301,2250.0
17650,cat,bronze,postcode,ng,1.1,2250.0
17651,cat,bronze,postcode,nn,1.1,2250.0
17652,cat,bronze,postcode,np,0.9812014422120916,2250.0
17653,cat,bronze,postcode,nr,1.0854111400570616,2250.0
17654,cat,bronze,postcode,nw,1.5,2250.0
17655,cat,bronze,postcode,ol,1.0977624784853701,2250.0
17656,cat,bronze,postcode,ox,1.1,2250.0
17657,cat,bronze,postcode,pa,0.9917628407798655,2250.0
17658,cat,bronze,postcode,pe,1.1,2250.0
17659,cat,bronze,postcode,ph,0.8236967244436285,2250.0
17660,cat,bronze,postcode,pl,0.870135622262471,2250.0
17661,cat,bronze,postcode,po,0.9968412472540761,2250.0
17662,cat,bronze,postcode,pr,1.076985,2250.0
17663,cat,bronze,postcode,rg,1.1,2250.0
17664,cat,bronze,postcode,rh,1.1,2250.0
17665,cat,bronze,postcode,rm,1.3,2250.0
17666,cat,bronze,postcode,s,1.0236588858019133,2250.0
17667,cat,bronze,postcode,sa,1.0687499999999999,2250.0
17668,cat,bronze,postcode,se,1.3,2250.0
17669,cat,bronze,postcode,sg,1.1,2250.0
17670,cat,bronze,postcode,sk,0.9715875299760194,2250.0
17671,cat,bronze,postcode,sl,1.3,2250.0
17672,cat,bronze,postcode,sm,1.5,2250.0
17673,cat,bronze,postcode,sn,1.0644755618550863,2250.0
17674,cat,bronze,postcode,so,1.1,2250.0
17675,cat,bronze,postcode,sp,1.3,2250.0
17676,cat,bronze,postcode,sr,0.9765000000000001,2250.0
17677,cat,bronze,postcode,ss,1.1,2250.0
17678,cat,bronze,postcode,st,1.1,2250.0
17679,cat,bronze,postcode,sw,1.6500000000000001,2250.0
17680,cat,bronze,postcode,sy,0.9586730360934183,2250.0
17681,cat,bronze,postcode,ta,0.9499791231732776,2250.0
17682,cat,bronze,postcode,td,0.8515455487587549,2250.0
17683,cat,bronze,postcode,tf,1.1,2250.0
17684,cat,bronze,postcode,tn,1.1,2250.0
17685,cat,bronze,postcode,tq,1.0269015399998915,2250.0
17686,cat,bronze,postcode,tr,0.9077777777777778,2250.0
17687,cat,bronze,postcode,ts,0.9026892000000001,2250.0
17688,cat,bronze,postcode,tw,1.5,2250.0
17689,cat,bronze,postcode,ub,1.5,2250.0
17690,cat,bronze,postcode,w,1.5,2250.0
17691,cat,bronze,postcode,wa,1.077752573287033,2250.0
17692,cat,bronze,postcode,wc,1.5,2250.0
17693,cat,bronze,postcode,wd,1.3,2250.0
17694,cat,bronze,postcode,wf,1.3,2250.0
17695,cat,bronze,postcode,wn,0.9617607976971281,2250.0
17696,cat,bronze,postcode,wr,0.9378284984813009,2250.0
17697,cat,bronze,postcode,ws,1.1,2250.0
17698,cat,bronze,postcode,wv,1.0725799509492622,2250.0
17699,cat,bronze,postcode,yo,1.0515390101358097,2250.0
17700,cat,bronze,postcode,ze,0.8120432692307692,2250.0
17701,cat,bronze,postcode,gy,999.0,2250.0
17702,cat,bronze,postcode,je,999.0,2250.0
17703,cat,bronze,postcode,im,999.0,2250.0
17704,cat,bronze,pet_price,£0–£75,1.0,2250.0
17705,cat,bronze,pet_price,£76–£150,1.0,2250.0
17706,cat,bronze,pet_price,£151–£300,1.0,2250.0
17707,cat,bronze,pet_price,£301–£600,1.004,2250.0
17708,cat,bronze,pet_price,"£601–£1,200",1.056,2250.0
17709,cat,bronze,pet_price,"£1,201+",1.056,2250.0
17710,cat,bronze,ph_age,0 - 19.999,1.025,2250.0
17711,cat,bronze,ph_age,20 - 29.999,1.015,2250.0
17712,cat,bronze,ph_age,30 - 39.999,1.01,2250.0
17713,cat,bronze,ph_age,40 - 49.999,0.9675,2250.0
17714,cat,bronze,ph_age,50 - 59.999,0.9675,2250.0
17715,cat,bronze,ph_age,60 - 69.999,1.005,2250.0
17716,cat,bronze,ph_age,70 - 79.999,1.005,2250.0
17717,cat,bronze,ph_age,80 - 89.999,1.005,2250.0
17718,cat,bronze,ph_age,90 and over,1.005,2250.0
17719,cat,bronze,pet_age,0,999.0,2250.0
